time,angle1,angle2,intgangle,accX1,accY1,accZ1,gyroX1,gyroY1,gyroZ1,accX2,accY2,accZ2,gyroX2,gyroY2,gyroZ2
736.959,9.80069,-3.92583,0,1.56395,7.59221,-2.10522,-5.91463,85.6707,100.427,-40.4136,0.608335,5.32173,-101.921,5.03049,-17.378
736.969,10.7621,-3.43653,0,0.799937,7.68322,-2.40699,0.0914634,88.9939,105.976,-39.3023,-1.0586,5.8199,-95.7927,-1.43293,-18.7195
736.979,11.5263,-3.10249,0,-0.598755,8.09996,-2.55309,6.79878,83.75,108.567,-38.4688,-2.32317,3.35782,-88.5061,-2.07317,-22.6524
736.989,12.1151,-2.79128,0,-2.09564,9.32621,-3.04167,13.0183,76.7683,109.451,-38.4305,-3.38656,3.18538,-80.3659,-3.68902,-25.4268
736.999,12.6831,-2.52846,0,-2.74709,10.768,-3.41769,14.8171,68.8415,111.89,-37.7982,-4.80441,2.52435,-73.2622,-4.96951,-26.8902
737.009,13.2877,-2.30678,0,-2.58183,11.9152,-3.49194,13.0183,54.3293,112.53,-37.5874,-5.41753,1.98787,-65.1829,-8.53659,-26.8902
737.019,13.9577,-2.09879,0,-1.07536,12.3152,-4.09309,10.2744,45.6098,105.671,-37.4821,-5.69536,1.89207,-61.4024,-11.2805,-23.811
737.029,14.6963,-1.89683,0,0.507744,12.6912,-4.58407,10.2744,43.689,99.1768,-37.7311,-5.38879,1.93039,-60.7622,-14.6341,-19.5732
737.039,15.469,-1.74127,0,1.80345,12.6816,-4.72537,10.6098,37.2256,92.3171,-38.1718,-4.44037,1.28852,-61.9817,-19.7866,-10.7317
737.049,16.2388,-1.63872,0,2.7902,12.0996,-4.24158,10.4268,30.0305,83.6281,-38.2197,-3.4153,0.493374,-65.4878,-21.9817,-0.518293
737.059,16.8826,-1.55404,0,2.32317,11.4386,-3.34345,14.3902,30.4573,75.3963,-37.8174,-2.33275,0.263452,-67.3781,-20.3354,10.6402
737.069,17.3882,-1.45139,0,1.37953,11.0482,-2.43094,20.3963,38.2317,71.5244,-39.2065,0.0910107,0.617915,-74.7561,-27.3171,20.4878
737.079,17.8017,-1.40073,0,0.857417,10.7584,-1.81063,26.128,49.1463,68.3841,-38.9478,0.675395,-0.205972,-79.9695,-26.4329,28.1402
737.089,18.1702,-1.40719,0,0.845442,10.313,-1.67891,30.4878,59.4207,64.3598,-39.264,1.19272,-1.1544,-86.5244,-24.2988,33.1098
737.099,18.5857,-1.43307,0,1.66454,9.83395,-1.88728,33.7195,75.3659,59.878,-39.3789,1.5855,-1.49928,-91.0061,-24.1768,34.6646
737.109,19.016,-1.46511,0,2.18665,9.57289,-1.9256,37.1951,93.2622,55.5793,-39.4843,1.2023,-1.6334,-91.0671,-25.5793,33.1707
737.119,19.4193,-1.49929,0,2.55309,9.57289,-1.82261,43.5976,111.677,49.4817,-39.0532,0.522114,-1.6813,-89.5122,-27.6829,32.0122
737.129,19.7117,-1.52324,0,2.07169,9.76449,-1.86093,47.7439,122.591,45.0305,-38.852,-0.0622705,-1.52802,-86.7988,-29.939,27.439
