time,angle1,angle2,intgangle,accX1,accY1,accZ1,gyroX1,gyroY1,gyroZ1,accX2,accY2,accZ2,gyroX2,gyroY2,gyroZ2
715.242,5.32148,-7.07659,0,0.907712,9.69504,-1.64777,-0.762195,-1.34146,-3.56707,-40.1166,-2.63931,-4.96727,-14.5122,-3.56707,0.884146
715.252,5.28538,-7.0778,0,0.850232,9.67827,-1.62382,-1.06707,-2.04268,-3.01829,-40.0591,-2.28485,-5.01517,-14.4512,-5.82317,0.945122
715.262,5.24578,-7.06676,0,0.809517,9.69025,-1.65735,-1.06707,-2.92683,-2.89634,-39.8867,-2.29443,-4.78525,-15.4268,-8.53659,2.34756
715.272,5.2155,-7.06021,0,0.828677,9.66151,-1.67412,-1.18902,-3.35366,-2.2561,-39.6855,-2.21779,-4.84273,-15.9451,-11.25,2.7439
715.282,5.19339,-7.04302,0,0.852627,9.62319,-1.67412,-1.21951,-3.65854,-1.85976,-39.6951,-2.36149,-4.66071,-15.3049,-14.2683,4.02439
715.292,5.18698,-7.04975,0,0.931663,9.58726,-1.69328,-1.40244,-3.59756,-1.67683,-39.5322,-2.60099,-5.06307,-15.4878,-17.2561,4.11585
715.302,5.1799,-7.06114,0,0.953218,9.58726,-1.67412,-1.64634,-3.65854,-2.0122,-39.5609,-2.45729,-5.15887,-15.1829,-18.628,3.41463
715.312,5.18021,-7.0695,0,0.993933,9.59684,-1.69567,-2.0122,-4.05488,-1.92073,-39.5897,-2.64889,-5.12055,-15.8232,-19.6951,3.81098
715.322,5.18905,-7.09595,0,1.06578,9.52739,-1.75076,-2.46951,-3.9939,-2.16463,-39.3598,-2.58183,-5.41753,-15.1524,-20.122,4.39024
715.332,5.20436,-7.13045,0,1.1041,9.50583,-1.73878,-2.16463,-3.78049,-2.13415,-39.1969,-2.37107,-5.55166,-14.6951,-19.0854,4.48171
715.342,5.2068,-7.14743,0,1.09213,9.50104,-1.68609,-1.92073,-3.17073,-2.86585,-39.1203,-2.43813,-5.24509,-14.8171,-15.5793,3.68902
715.352,5.20212,-7.16651,0,1.11129,9.53218,-1.73399,-1.25,-1.70732,-3.59756,-38.9382,-2.38065,-5.26425,-13.3232,-14.1768,2.43902
715.362,5.18541,-7.18872,0,1.03944,9.58726,-1.66933,-0.518293,0.243902,-3.81098,-38.737,-2.41897,-5.30257,-14.0549,-13.5976,2.7439
715.372,5.15482,-7.20652,0,0.979563,9.63277,-1.74357,-0.213415,1.28049,-4.42073,-38.7945,-2.37107,-5.24509,-13.1098,-12.4085,1.70732
715.382,5.11187,-7.20317,0,0.910107,9.63995,-1.76273,-0.182927,1.70732,-4.87805,-38.6125,-2.39981,-4.86189,-14.1463,-11.0671,1.89024
715.392,5.062,-7.18197,0,0.888552,9.62319,-1.74357,-0.0914634,2.07317,-5.42683,-38.5071,-2.12199,-4.53617,-15.2744,-10.2744,2.71341
715.402,5.00903,-7.14851,0,0.838257,9.61361,-1.69088,-0.487805,1.61585,-5.2439,-38.6508,-2.26569,-4.32541,-15.8537,-9.72561,3.23171
715.412,4.96225,-7.12761,0,0.876577,9.64714,-1.67891,-0.579268,1.43293,-5.15244,-38.6125,-2.24653,-4.50743,-16.2195,-7.59146,2.89634
715.422,4.92733,-7.10986,0,0.941243,9.60642,-1.61664,-0.823171,1.31098,-4.87805,-38.7849,-2.25611,-4.56491,-15.9756,-6.76829,2.68293
715.432,4.89499,-7.10078,0,0.955613,9.59445,-1.54958,-0.640244,0.792683,-4.87805,-38.9957,-2.30401,-4.71819,-16.25,-3.65854,2.37805
715.442,4.8727,-7.09242,0,1.0107,9.57289,-1.57113,-0.670732,0.365854,-4.63415,-39.1107,-2.25611,-4.73735,-17.5915,-3.41463,1.92073
715.452,4.8517,-7.07462,0,0.996328,9.5681,-1.61664,-0.518293,0.121951,-4.39024,-38.9765,-2.39981,-4.54575,-15.7622,-1.85976,1.28049
715.462,4.84117,-7.05442,0,1.03944,9.57529,-1.62622,-0.579268,0.121951,-3.93293,-39.1107,-2.52435,-4.50743,-16.25,-1.98171,1.98171
715.472,4.83285,-7.04263,0,1.0107,9.56571,-1.67412,-0.457317,0.243902,-3.44512,-39.1298,-2.53393,-4.64155,-15.6098,-1.61585,2.92683
715.482,4.8323,-7.01713,0,1.05141,9.59445,-1.66933,-0.27439,0.335366,-3.20122,-39.264,-2.51477,-4.41163,-16.128,-2.43902,3.53659
715.492,4.83169,-6.98798,0,1.04423,9.60882,-1.74357,-0.213415,0.335366,-3.10976,-39.2256,-2.37107,-4.32541,-16.0976,-2.34756,3.32317
715.502,4.829,-6.96594,0,1.01549,9.64953,-1.69807,0,0.426829,-2.92683,-39.3885,-2.43813,-4.44995,-15.2439,-2.86585,3.93293
715.512,4.82843,-6.93054,0,0.996328,9.62798,-1.71483,-0.121951,0.243902,-2.59146,-39.3981,-2.27527,-4.20086,-15.8537,-2.86585,4.02439
715.522,4.82625,-6.90686,0,0.989143,9.62079,-1.70286,-0.426829,0,-2.65244,-39.2544,-2.41897,-4.36373,-14.3902,-2.19512,4.63415
715.532,4.83326,-6.87985,0,0.996328,9.59445,-1.68849,-0.365854,0.152439,-2.10366,-39.4364,-2.29443,-4.31582,-15.3963,-4.17683,4.54268
715.542,4.83862,-6.86647,0,0.972378,9.58487,-1.65496,-0.457317,0.365854,-1.98171,-39.3981,-2.17947,-4.53617,-14.5732,-5.21341,2.62195
715.552,4.84085,-6.84666,0,0.931663,9.58008,-1.64777,-0.27439,0.853659,-1.76829,-39.5609,-2.08367,-4.43079,-15.3963,-4.90854,2.83537
715.562,4.83331,-6.81737,0,0.883762,9.60882,-1.5855,0.152439,0.670732,-1.89024,-39.5418,-1.89207,-4.24876,-16.4939,-5.21341,1.95122
715.572,4.82104,-6.7975,0,0.852627,9.63756,-1.57113,-0.152439,0.518293,-1.85976,-39.5801,-1.83458,-4.40205,-17.7744,-6.21951,1.70732
715.582,4.81243,-6.79027,0,0.881367,9.63756,-1.56155,-0.335366,0.182927,-1.95122,-39.4651,-1.65256,-4.60323,-18.3232,-7.68293,2.28659
715.592,4.79883,-6.77324,0,0.881367,9.64953,-1.5879,-0.213415,0.335366,-2.37805,-39.4747,-1.7292,-4.43079,-19.3293,-8.90244,1.95122
715.602,4.7847,-6.7459,0,0.886157,9.63516,-1.55676,-0.27439,0.335366,-2.53049,-39.2448,-1.6813,-4.21044,-21.7073,-8.2622,2.28659
715.612,4.76235,-6.71869,0,0.840652,9.64235,-1.59748,-0.396341,0.243902,-2.7439,-39.2256,-1.91123,-4.19128,-23.3841,-8.10976,2.92683
715.622,4.73965,-6.70846,0,0.828677,9.60642,-1.5855,-0.304878,0.243902,-2.71341,-39.216,-1.89207,-4.46911,-23.872,-8.29268,3.10976
715.632,4.71418,-6.67719,0,0.850232,9.616,-1.56155,-0.304878,0.670732,-3.29268,-39.149,-1.97829,-4.0859,-25.3354,-7.95732,2.7439
715.642,4.6901,-6.67062,0,0.838257,9.62798,-1.54239,-0.243902,0.97561,-3.04878,-39.0244,-2.14115,-4.47869,-25.5488,-7.22561,1.98171
715.652,4.6751,-6.65892,0,0.898132,9.59445,-1.53042,-0.121951,1.18902,-3.01829,-39.0053,-2.15073,-4.38289,-25.2744,-7.28659,3.32317
715.662,4.65517,-6.66452,0,0.869392,9.60882,-1.56395,0.0914634,1.40244,-3.14024,-38.9095,-2.21779,-4.66071,-25.3963,-6.09756,4.72561
715.672,4.63881,-6.66824,0,0.905317,9.6184,-1.5855,0.213415,1.37195,-3.2622,-38.7562,-2.33275,-4.61281,-24.6037,-5.88415,4.35976
715.682,4.63225,-6.66412,0,0.969983,9.63277,-1.56155,-0.0304878,1.31098,-3.14024,-38.9286,-2.28485,-4.49785,-23.811,-5.33537,4.39024
715.692,4.621,-6.65865,0,0.948428,9.63037,-1.62622,0.213415,1.64634,-3.32317,-39.1969,-2.35191,-4.49785,-25.061,-4.08537,5.4878
715.702,4.60842,-6.64644,0,0.922083,9.62558,-1.66933,0.213415,1.70732,-3.17073,-39.2448,-2.09325,-4.38289,-24.0244,-4.45122,6.09756
715.712,4.6002,-6.63871,0,0.948428,9.62558,-1.62861,0.213415,1.98171,-3.10976,-39.3885,-1.98787,-4.46911,-23.6585,-4.42073,7.0122
715.722,4.58813,-6.62641,0,0.910107,9.61121,-1.63101,0.365854,1.95122,-3.04878,-39.4747,-2.08367,-4.39247,-24.3293,-4.32927,6.06707
715.732,4.5713,-6.61981,0,0.871787,9.616,-1.61185,0.27439,1.7378,-3.04878,-39.513,-2.14115,-4.48827,-24.1463,-4.14634,6.25
715.742,4.5444,-6.62323,0,0.807122,9.60403,-1.62143,0.396341,2.19512,-3.2622,-39.5609,-2.03577,-4.67029,-23.3841,-5.39634,5.85366
715.752,4.52307,-6.62137,0,0.833467,9.63037,-1.65017,0.304878,2.31707,-3.07927,-39.446,-2.39023,-4.56491,-22.9573,-5.06098,4.08537
715.762,4.50082,-6.63393,0,0.807122,9.62079,-1.56874,0.121951,2.0122,-2.89634,-39.4172,-2.42855,-4.81399,-21.7378,-4.93902,4.05488
715.772,4.48245,-6.63272,0,0.826282,9.63037,-1.59029,-0.0609756,1.67683,-2.80488,-39.3406,-2.61057,-4.57449,-20.9756,-5.85366,3.2622
715.782,4.46071,-6.64576,0,0.799937,9.62798,-1.61903,-0.0609756,1.25,-2.83537,-39.1873,-2.66805,-4.80441,-19.6037,-5.60976,2.53049
715.792,4.43985,-6.66517,0,0.807122,9.64714,-1.64538,0.0609756,0.609756,-2.86585,-39.1394,-2.85965,-4.91937,-18.872,-5.60976,4.08537
715.802,4.41516,-6.65672,0,0.761616,9.66151,-1.62382,0.0304878,0.213415,-2.68293,-39.1203,-2.83091,-4.44037,-17.6524,-4.84756,3.9939
715.812,4.389,-6.67299,0,0.759221,9.64953,-1.62382,0.0914634,-0.304878,-2.86585,-39.0915,-2.74469,-4.86189,-17.1037,-4.45122,4.35976
715.822,4.36127,-6.66907,0,0.747246,9.64714,-1.6358,-0.27439,-0.579268,-2.92683,-39.2831,-2.67763,-4.54575,-16.5244,-5.39634,4.84756
715.832,4.33791,-6.68298,0,0.771196,9.6184,-1.59508,-0.304878,-1.15854,-2.89634,-39.3214,-2.64889,-4.86189,-15.9451,-5.70122,5.30488
715.843,4.32016,-6.67788,0,0.778381,9.59924,-1.57353,-0.609756,-1.18902,-2.53049,-39.3119,-2.59141,-4.53617,-13.9939,-5.67073,5.18293
715.852,4.30893,-6.68086,0,0.802332,9.62558,-1.61424,-0.304878,-1.28049,-2.2561,-39.3214,-2.62973,-4.67987,-14.5732,-6.89024,4.69512
715.862,4.29271,-6.68708,0,0.775986,9.6639,-1.64059,-0.27439,-0.945122,-2.34756,-39.2927,-2.60099,-4.73735,-13.4451,-7.43902,4.17683
715.872,4.28488,-6.698,0,0.819097,9.62798,-1.64059,-0.335366,-1.03659,-2.22561,-39.3119,-2.40939,-4.82357,-11.8902,-6.52439,4.96951
715.882,4.27933,-6.68767,0,0.847837,9.63516,-1.56634,-0.609756,-1.03659,-2.37805,-39.3981,-2.29443,-4.46911,-12.4085,-6.95122,4.7561
715.892,4.28034,-6.69446,0,0.886157,9.62079,-1.57592,-0.365854,-0.914634,-2.31707,-39.3119,-2.48603,-4.74693,-12.0427,-5.27439,6.03659
715.902,4.28457,-6.69027,0,0.888552,9.62558,-1.65256,-0.579268,-0.762195,-2.10366,-39.0436,-2.41897,-4.52659,-11.128,-4.96951,4.90854
715.912,4.28746,-6.67706,0,0.902922,9.61361,-1.66214,-0.396341,-0.884146,-2.34756,-39.0436,-2.31359,-4.36373,-11.8293,-4.11585,5.88415
715.922,4.28893,-6.67617,0,0.881367,9.58726,-1.68849,-0.365854,-1.40244,-2.2561,-38.8041,-2.17947,-4.53617,-11.128,-2.62195,5.67073
715.932,4.28823,-6.6771,0,0.883762,9.58726,-1.65975,-0.213415,-1.40244,-2.43902,-39.0244,-2.35191,-4.59365,-11.8902,-2.83537,5.4878
715.942,4.28341,-6.67548,0,0.852627,9.62319,-1.66214,-0.27439,-1.37195,-2.37805,-39.0915,-2.23695,-4.55533,-11.2805,-2.10366,4.57317
715.952,4.28271,-6.66741,0,0.874182,9.61361,-1.63101,-0.0914634,-1.09756,-2.31707,-39.1011,-2.25611,-4.44037,-11.4329,-1.43293,4.39024
715.962,4.27674,-6.65686,0,0.859812,9.59445,-1.70525,-0.335366,-0.823171,-2.59146,-39.1298,-2.11241,-4.39247,-12.2256,-0.792683,4.54268
715.972,4.27215,-6.64424,0,0.866997,9.63037,-1.62622,-0.365854,-0.518293,-2.53049,-39.1203,-2.36149,-4.34457,-10.8537,0.213415,4.42073
715.982,4.27025,-6.63499,0,0.869392,9.61361,-1.5879,-0.27439,0.0304878,-2.37805,-39.1969,-2.35191,-4.40205,-12.3171,0.579268,3.47561
715.992,4.27103,-6.62431,0,0.876577,9.59205,-1.57353,-0.27439,-0.0304878,-2.28659,-38.9957,-2.16031,-4.34457,-12.9573,1.64634,3.5061
716.002,4.26835,-6.63142,0,0.857417,9.60882,-1.59029,-0.0304878,0.213415,-2.31707,-39.0723,-2.19863,-4.65113,-13.2927,3.07927,2.95732
716.012,4.27102,-6.63944,0,0.871787,9.59445,-1.60945,-0.27439,0.487805,-2.10366,-39.0915,-2.18905,-4.67029,-12.8659,4.26829,3.2622
716.022,4.27149,-6.64489,0,0.862207,9.60882,-1.6358,0,0.762195,-2.13415,-39.0436,-2.26569,-4.62239,-11.6159,5.09146,2.89634
716.032,4.26633,-6.64403,0,0.847837,9.63037,-1.57113,0.27439,0.853659,-2.37805,-39.149,-2.23695,-4.52659,-12.6829,5.60976,1.7378
716.042,4.25617,-6.62696,0,0.811912,9.63516,-1.65017,0.121951,0.487805,-2.37805,-39.1969,-2.22737,-4.24876,-12.6829,5.36585,1.55488
716.052,4.2439,-6.60996,0,0.795146,9.63516,-1.62382,-0.0609756,0.365854,-2.37805,-39.4076,-2.28485,-4.25834,-12.7744,6.09756,0.0914634
716.062,4.2326,-6.5996,0,0.778381,9.64474,-1.62622,-0.121951,0.304878,-2.10366,-39.4076,-2.09325,-4.36373,-12.1646,5.97561,1.12805
716.072,4.22173,-6.58051,0,0.787961,9.60403,-1.61903,0.213415,0.518293,-2.2561,-39.4747,-2.41897,-4.21044,-11.189,5.91463,1.61585
716.082,4.20406,-6.57205,0,0.749641,9.62319,-1.56874,0.365854,0.97561,-2.37805,-39.3406,-2.45729,-4.37331,-11.189,4.7561,1.09756
716.092,4.18934,-6.56156,0,0.749641,9.63277,-1.6334,0.579268,1.28049,-2.13415,-39.3598,-2.40939,-4.33499,-12.0732,4.48171,1.79878
716.102,4.1717,-6.55881,0,0.728086,9.64474,-1.54239,0.548781,1.43293,-2.13415,-39.2831,-2.37107,-4.45953,-10.8232,3.14024,2.89634
716.112,4.15671,-6.56515,0,0.720901,9.6639,-1.53042,0.518293,1.31098,-1.79878,-39.5705,-2.35191,-4.65113,-10.7622,3.01829,2.9878
716.122,4.13819,-6.55234,0,0.699346,9.63277,-1.55916,0.365854,0.97561,-1.89024,-39.4556,-2.31359,-4.30625,-11.3415,2.62195,2.83537
716.132,4.12544,-6.55883,0,0.708926,9.63277,-1.5376,0.335366,0.27439,-1.52439,-39.5897,-2.16031,-4.65113,-10.3049,3.17073,3.90244
716.142,4.11683,-6.5598,0,0.720901,9.67827,-1.59269,0.0304878,0.152439,-1.31098,-39.6376,-2.14115,-4.56491,-10.4878,2.77439,4.20732
716.152,4.11818,-6.56549,0,0.773591,9.6663,-1.56634,-0.335366,-0.823171,-1.31098,-39.264,-2.01661,-4.60323,-11.4634,3.38415,4.39024
716.162,4.12662,-6.56154,0,0.792751,9.63756,-1.57592,-0.548781,-1.25,-1.12805,-39.2448,-2.14115,-4.44037,-11.8598,2.13415,3.68902
716.172,4.13746,-6.5673,0,0.814307,9.62798,-1.60466,-0.365854,-1.18902,-1.21951,-39.2831,-2.29443,-4.61281,-11.4939,1.95122,4.20732
716.182,4.15332,-6.57686,0,0.850232,9.63277,-1.61903,-0.0304878,-1.0061,-1.28049,-39.446,-2.38065,-4.70861,-12.561,0.335366,4.5122
716.192,4.16595,-6.59826,0,0.843047,9.59445,-1.65735,-0.0304878,-0.670732,-1.40244,-39.3789,-2.46687,-4.91937,-9.96951,-0.731707,4.93902
716.202,4.18231,-6.6148,0,0.852627,9.57529,-1.59987,0.121951,-0.152439,-1.31098,-39.4556,-2.43813,-4.86189,-10.6098,-1.76829,4.42073
716.212,4.19436,-6.66186,0,0.864602,9.58008,-1.57592,-0.0609756,0.396341,-1.61585,-39.3885,-2.51477,-5.40795,-8.38415,-2.95732,3.90244
716.222,4.19728,-6.68239,0,0.804727,9.58247,-1.61664,0.335366,0.97561,-1.52439,-39.4172,-2.53393,-4.97685,-7.9878,-3.20122,3.5061
716.232,4.19057,-6.70708,0,0.764011,9.61361,-1.63101,0.335366,1.21951,-1.67683,-39.216,-2.35191,-5.04391,-8.41463,-4.66463,2.62195
716.242,4.18145,-6.73144,0,0.764011,9.63756,-1.62382,0.579268,1.37195,-1.85976,-39.4076,-2.47645,-5.08223,-9.48171,-5.33537,3.81098
716.252,4.17162,-6.7374,0,0.756826,9.65193,-1.57353,0.152439,1.40244,-1.82927,-39.446,-2.31359,-4.78525,-8.81098,-7.04268,4.60366
716.262,4.15842,-6.75683,0,0.725691,9.68306,-1.64777,0.396341,0.731707,-1.67683,-39.6472,-2.32317,-5.05349,-8.84146,-7.2561,5.4878
716.272,4.14189,-6.76982,0,0.723296,9.69025,-1.65256,-0.243902,-0.213415,-1.98171,-39.7334,-2.62015,-4.96727,-7.53049,-8.29268,5.97561
716.282,4.12661,-6.78072,0,0.732876,9.65911,-1.56155,-0.365854,-0.731707,-2.07317,-39.9154,-2.72553,-4.96727,-7.5,-9.81707,5.7622
716.292,4.11871,-6.78338,0,0.759221,9.66869,-1.62382,-0.518293,-1.21951,-1.79878,-39.7909,-2.70637,-4.81399,-7.04268,-10.1829,5.42683
716.302,4.10837,-6.77837,0,0.744851,9.67348,-1.59508,-0.457317,-1.40244,-1.82927,-39.7621,-2.63931,-4.67987,-6.89024,-11.25,5.57927
716.312,4.11093,-6.79381,0,0.799937,9.63995,-1.57353,-0.426829,-1.64634,-1.58537,-39.3119,-2.45729,-4.97685,-4.57317,-9.48171,5.30488
716.322,4.11797,-6.79076,0,0.799937,9.60882,-1.54958,-0.0914634,-1.55488,-1.34146,-39.1777,-2.48603,-4.65113,-4.87805,-10.8232,5.18293
716.332,4.12323,-6.77024,0,0.804727,9.62798,-1.54718,-0.121951,-2.07317,-1.46341,-38.9574,-2.40939,-4.31582,-5.33537,-9.93902,5.88415
716.342,4.13117,-6.75511,0,0.811912,9.62558,-1.54958,-0.365854,-2.31707,-1.37195,-38.8137,-2.32317,-4.38289,-6.52439,-10.9756,6.15854
716.352,4.14797,-6.74973,0,0.833467,9.60163,-1.64538,-0.487805,-2.80488,-1.12805,-38.6604,-2.03577,-4.52659,-7.22561,-11.9207,6.43293
716.362,4.16342,-6.74193,0,0.838257,9.59924,-1.59029,-0.457317,-2.86585,-1.21951,-38.5933,-2.05493,-4.46911,-8.07927,-10.6402,7.04268
716.372,4.17795,-6.74799,0,0.862207,9.64235,-1.65735,-0.396341,-3.14024,-1.40244,-38.5359,-1.95913,-4.68945,-8.9939,-8.75,7.65244
716.382,4.19765,-6.75964,0,0.931663,9.59684,-1.66454,-0.304878,-3.07927,-1.76829,-38.5742,-2.09325,-4.78525,-10.6707,-5.91463,8.90244
716.392,4.21746,-6.7786,0,0.962798,9.58008,-1.64538,-0.27439,-2.71341,-2.0122,-38.6796,-2.12199,-4.91937,-11.0366,-1.98171,8.96341
716.402,4.23843,-6.78909,0,0.996328,9.60403,-1.62861,-0.27439,-2.10366,-2.16463,-38.8041,-2.13157,-4.79483,-12.1646,-0.0914634,7.46951
716.412,4.26235,-6.79406,0,1.0107,9.5681,-1.65256,-0.213415,-1.43293,-2.13415,-39.1203,-2.31359,-4.73735,-13.872,1.98171,8.29268
716.422,4.28426,-6.81175,0,1.02267,9.55852,-1.69328,0,-0.518293,-2.31707,-39.1586,-2.15073,-4.96727,-14.4512,2.31707,8.38415
716.432,4.30293,-6.81783,0,1.02746,9.59684,-1.69807,0.304878,0.335366,-2.46951,-39.331,-2.27527,-4.79483,-17.2256,2.95732,9.45122
716.442,4.31664,-6.81453,0,0.998723,9.60163,-1.68849,0.365854,1.34146,-2.5,-39.4651,-2.20821,-4.65113,-18.628,2.62195,7.71341
716.452,4.33017,-6.80552,0,0.991538,9.616,-1.6837,0.518293,1.70732,-2.40854,-39.8292,-2.29443,-4.59365,-18.0183,1.58537,7.43902
716.462,4.33954,-6.81399,0,0.962798,9.60882,-1.67891,0.548781,1.95122,-2.40854,-39.628,-2.32317,-4.88105,-18.872,-0.457317,7.10366
716.472,4.34805,-6.81546,0,0.941243,9.62558,-1.70765,0.304878,2.53049,-2.22561,-39.7046,-2.25611,-4.77567,-18.8415,-1.52439,6.21951
716.482,4.34757,-6.7958,0,0.917292,9.59684,-1.69567,0.792683,2.59146,-2.65244,-39.446,-2.32317,-4.37331,-18.9634,-1.52439,8.32317
716.492,4.34571,-6.78095,0,0.881367,9.62558,-1.69328,0.396341,2.65244,-2.34756,-39.2927,-2.50519,-4.42121,-19.3598,0.213415,6.58537
716.502,4.32969,-6.76632,0,0.771196,9.60163,-1.66933,0.487805,2.53049,-2.2561,-38.9957,-2.53393,-4.37331,-18.0488,2.53049,5.27439
716.512,4.30747,-6.73714,0,0.716111,9.61121,-1.66214,0.457317,2.22561,-2.10366,-38.7562,-2.57225,-4.07632,-17.7134,5.09146,5.97561
716.522,4.28134,-6.71057,0,0.665815,9.61361,-1.59508,0.548781,2.04268,-1.70732,-38.8137,-2.34233,-4.10506,-17.7134,5.82317,4.35976
716.532,4.24191,-6.70044,0,0.579595,9.63516,-1.59748,0.548781,1.64634,-1.64634,-38.8807,-2.41897,-4.37331,-16.2805,7.5,4.39024
716.542,4.20423,-6.68209,0,0.579595,9.61361,-1.57592,0.426829,0.884146,-1.43293,-38.6987,-2.49561,-4.20086,-16.3415,8.44512,2.92683
716.552,4.16486,-6.67418,0,0.56762,9.65432,-1.65256,-0.0304878,0.243902,-1.67683,-38.8903,-2.55309,-4.39247,-16.9817,7.7439,2.80488
716.562,4.12644,-6.68565,0,0.565225,9.62319,-1.59029,-0.243902,-0.27439,-1.61585,-38.852,-2.56267,-4.71819,-15.9451,8.01829,1.61585
716.572,4.09888,-6.65857,0,0.61552,9.61121,-1.65975,-0.548781,-0.823171,-1.40244,-38.9574,-2.49561,-4.06674,-16.6463,8.56707,3.20122
716.582,4.09533,-6.64501,0,0.730481,9.57529,-1.58071,-0.823171,-1.25,-1.25,-39.1394,-2.37107,-4.30625,-17.622,7.59146,3.47561
716.592,4.09781,-6.6359,0,0.764011,9.62319,-1.56395,-0.640244,-1.25,-1.21951,-39.4843,-2.49561,-4.41163,-18.1402,7.9878,4.54268
716.602,4.11025,-6.62011,0,0.807122,9.6184,-1.54958,-0.304878,-1.18902,-1.12805,-39.5801,-2.28485,-4.30625,-19.6037,5.67073,5
716.612,4.12568,-6.6146,0,0.835862,9.62798,-1.59748,-0.27439,-0.457317,-1.21951,-39.9441,-2.38065,-4.52659,-18.9024,3.14024,4.81707
716.622,4.14979,-6.62091,0,0.874182,9.65432,-1.61424,-0.0609756,-0.0914634,-1.09756,-39.6567,-2.40939,-4.70861,-18.3232,0.518293,6.0061
716.632,4.16851,-6.61821,0,0.847837,9.65911,-1.60945,0.0304878,0.701219,-1.06707,-39.6951,-2.29443,-4.56491,-18.4756,-1.46341,6.40244
716.642,4.17459,-6.6242,0,0.821492,9.65193,-1.62861,-0.121951,1.18902,-1.46341,-39.6567,-2.27527,-4.71819,-19.2378,-3.14024,7.95732
716.652,4.18058,-6.63376,0,0.799937,9.63037,-1.64777,-0.152439,1.70732,-1.25,-39.5418,-2.12199,-4.77567,-19.7256,-4.20732,8.14024
716.662,4.18821,-6.64533,0,0.780776,9.63277,-1.5879,0.304878,1.98171,-0.914634,-39.6567,-2.24653,-4.83315,-21.0061,-4.60366,9.45122
716.672,4.19431,-6.67407,0,0.759221,9.64953,-1.62143,0.213415,1.55488,-0.670732,-39.6663,-2.35191,-5.14929,-18.8415,-5.12195,8.71951
716.682,4.18983,-6.6889,0,0.713716,9.65672,-1.60945,0.121951,1.64634,-0.609756,-39.6472,-2.37107,-4.91937,-18.3537,-4.96951,8.44512
716.692,4.19761,-6.68607,0,0.747246,9.63756,-1.55676,0.182927,1.37195,-0.396341,-39.5897,-2.41897,-4.61281,-19.2683,-5.73171,8.62805
716.702,4.19017,-6.67982,0,0.687371,9.62079,-1.57592,0.152439,1.0061,-0.121951,-39.446,-2.33275,-4.53617,-18.9329,-6.43293,7.77439
716.712,4.1954,-6.67177,0,0.732876,9.65911,-1.66693,-0.152439,0.914634,-0.243902,-39.2448,-2.35191,-4.47869,-18.811,-6.89024,7.56098
716.722,4.2128,-6.66822,0,0.756826,9.64235,-1.59029,0,0.762195,0.213415,-39.3502,-2.30401,-4.56491,-19.3902,-7.04268,7.9878
716.732,4.23142,-6.6687,0,0.771196,9.61121,-1.64059,-0.0609756,0.792683,-0.182927,-39.216,-2.42855,-4.62239,-18.689,-8.5061,9.54268
716.742,4.24296,-6.67308,0,0.771196,9.61121,-1.59987,-0.0914634,1.12805,-0.487805,-39.2065,-2.35191,-4.68945,-17.3476,-8.38415,9.26829
716.752,4.26316,-6.69583,0,0.807122,9.54415,-1.5855,-0.182927,1.40244,-0.609756,-39.3598,-2.36149,-5.03433,-17.2561,-8.32317,9.32927
716.762,4.28041,-6.70946,0,0.787961,9.58966,-1.60706,0.304878,1.4939,-0.396341,-39.216,-2.52435,-4.87147,-18.0793,-8.29268,8.01829
716.772,4.30488,-6.72751,0,0.799937,9.62558,-1.5879,0.152439,1.37195,-0.152439,-39.1203,-2.30401,-4.94811,-15.7317,-8.81098,7.19512
716.782,4.3134,-6.7276,0,0.744851,9.60163,-1.57592,0.121951,1.09756,0.0914634,-39.0244,-2.36149,-4.63197,-15.9146,-7.92683,5.88415
716.792,4.33339,-6.74236,0,0.780776,9.60642,-1.60945,0.152439,0.731707,0.152439,-38.967,-2.26569,-4.88105,-14.939,-7.95732,6.4939
716.802,4.3486,-6.75855,0,0.773591,9.64235,-1.62861,-0.0609756,0.243902,0.121951,-38.967,-2.34233,-4.90979,-14.6037,-6.09756,5.21341
716.812,4.37664,-6.76121,0,0.819097,9.62319,-1.65256,0.27439,0.0914634,0.426829,-39.0628,-2.24653,-4.69903,-13.628,-6.76829,4.39024
716.822,4.40948,-6.78518,0,0.840652,9.65193,-1.65017,-0.121951,-0.640244,0.243902,-39.3119,-2.42855,-5.10139,-12.3171,-5.54878,5.33537
716.832,4.45912,-6.80299,0,0.893342,9.62319,-1.6358,-0.0609756,-0.884146,0.182927,-39.3693,-2.54351,-5.01517,-12.8963,-5,5.42683
716.842,4.50216,-6.82774,0,0.874182,9.62079,-1.65735,-0.0914634,-0.823171,0.0609756,-39.1681,-2.57225,-5.12055,-10.1829,-4.05488,4.35976
716.852,4.53734,-6.85919,0,0.862207,9.62798,-1.59508,-0.0304878,-1.12805,-0.0609756,-39.2735,-2.51477,-5.26425,-10.061,-2.53049,4.42073
716.862,4.57504,-6.89449,0,0.874182,9.62319,-1.60227,0.121951,-1.21951,0.121951,-39.0149,-2.49561,-5.31215,-8.59756,-0.609756,4.26829
716.872,4.60786,-6.93395,0,0.864602,9.62319,-1.63101,0.152439,-0.914634,-0.0304878,-38.8903,-2.43813,-5.38879,-7.28659,0.396341,5.42683
